,against_bug,against_dark,against_dragon,against_electric,against_fairy,against_fight,against_fire,against_flying,against_ghost,against_grass,against_ground,against_ice,against_normal,against_poison,against_psychic,against_rock,against_steel,against_water,attack,base_egg_steps,base_happiness,base_total,capture_rate,defense,experience_growth,height_m,hp,name,sp_attack,sp_defense,speed,type1,type2,weight_kg,is_legendary
450,0.5,1.0,1.0,1.0,0.5,0.25,2.0,2.0,1.0,0.25,1.0,1.0,1.0,0.5,2.0,2.0,1.0,1.0,50,5120,70,330,1.2,90,1250000,0.8,40,Skorupi,30,55,65,poison,bug,12.0,0
451,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,2.0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,90,5120,70,500,0.45,110,1250000,1.3,70,Drapion,60,75,95,poison,dark,61.5,0
452,0.25,0.5,1.0,1.0,1.0,0.5,1.0,2.0,1.0,0.5,2.0,1.0,1.0,0.5,4.0,0.5,1.0,1.0,61,2560,100,300,1.4,40,1000000,0.7,48,Croagunk,61,40,50,poison,fighting,23.0,0
453,0.25,0.5,1.0,1.0,1.0,0.5,1.0,2.0,1.0,0.5,2.0,1.0,1.0,0.5,4.0,0.5,1.0,1.0,106,5120,70,490,0.75,65,1000000,1.3,83,Toxicroak,86,65,85,poison,fighting,44.4,0
454,2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,100,6400,70,454,2.0,72,1250000,1.4,74,Carnivine,90,72,46,grass,none,27.0,0
455,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,49,5120,70,330,1.9,56,600000,0.4,49,Finneon,49,61,66,water,none,7.0,0
456,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,69,5120,70,460,0.75,76,600000,1.2,69,Lumineon,69,86,91,water,none,24.0,0
457,0.5,1.0,1.0,4.0,1.0,0.5,0.5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,20,6400,70,345,0.25,50,1250000,1.0,45,Mantyke,60,120,50,water,flying,65.0,0
458,2.0,1.0,1.0,0.5,1.0,2.0,4.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,2.0,2.0,0.5,62,5120,70,334,1.2,50,1250000,1.0,60,Snover,62,60,40,grass,ice,50.5,0
459,2.0,1.0,1.0,0.5,1.0,2.0,4.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,2.0,2.0,0.5,132,5120,70,594,0.6,105,1250000,2.2,90,Abomasnow,132,105,30,grass,ice,135.5,0
460,2.0,0.5,1.0,1.0,2.0,4.0,2.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.0,2.0,2.0,1.0,120,5120,35,510,0.45,65,1059860,1.1,70,Weavile,45,85,125,dark,ice,34.0,0
461,0.5,1.0,0.5,0.5,0.5,2.0,2.0,0.25,1.0,0.5,4.0,0.5,0.5,0.0,0.5,0.5,0.25,1.0,70,5120,70,535,0.3,115,1000000,1.2,70,Magnezone,130,90,60,electric,steel,180.0,0
462,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,85,5120,70,515,0.3,95,1000000,1.7,110,Lickilicky,80,95,50,normal,none,140.0,0
463,1.0,1.0,1.0,0.0,1.0,2.0,0.5,0.5,1.0,4.0,2.0,2.0,0.5,0.25,1.0,0.5,2.0,4.0,140,5120,70,535,0.3,130,1250000,2.4,115,Rhyperior,55,55,40,ground,rock,282.8,0
464,2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,100,5120,70,535,0.3,125,1000000,2.0,100,Tangrowth,110,50,50,grass,none,128.6,0
465,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,123,6400,70,540,0.3,67,1000000,1.8,75,Electivire,95,85,95,electric,none,138.6,0
466,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,95,6400,70,540,0.3,67,1000000,1.6,75,Magmortar,125,95,83,fire,none,68.0,0
467,0.25,0.5,0.0,2.0,1.0,0.25,1.0,1.0,1.0,0.5,0.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,50,2560,70,545,0.3,95,800000,1.5,85,Togekiss,120,115,80,fairy,flying,38.0,0
468,0.5,1.0,1.0,2.0,1.0,0.25,2.0,2.0,1.0,0.25,0.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,76,5120,70,515,0.3,86,1000000,1.9,86,Yanmega,116,56,95,bug,flying,51.5,0
469,2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,110,8960,35,525,0.45,130,1000000,1.0,65,Leafeon,60,65,95,grass,none,25.5,0
470,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,60,8960,35,525,0.45,110,1000000,0.8,65,Glaceon,130,95,65,ice,none,25.9,0
471,0.5,1.0,1.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,4.0,1.0,0.5,1.0,1.0,1.0,2.0,95,5120,70,510,0.3,125,1059860,2.0,75,Gliscor,45,75,95,ground,flying,42.5,0
472,1.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,130,5120,70,530,0.5,80,1250000,2.5,110,Mamoswine,70,60,80,ice,ground,291.0,0
473,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,80,5120,70,535,0.3,70,1000000,0.9,85,Porygon-Z,135,75,90,normal,none,34.0,0
474,1.0,1.0,1.0,1.0,2.0,0.5,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,165,5120,35,618,0.45,95,1250000,1.6,68,Gallade,65,115,110,psychic,fighting,52.0,0
475,0.5,1.0,0.5,1.0,0.5,4.0,1.0,0.25,1.0,1.0,4.0,0.5,0.25,0.0,0.5,0.5,1.0,2.0,55,5120,70,525,0.6,145,1000000,1.4,60,Probopass,75,150,40,rock,steel,340.0,0
476,0.5,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,100,6400,35,525,0.45,135,800000,2.2,45,Dusknoir,65,135,45,ghost,none,106.6,0
477,0.5,2.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,0.5,0.0,0.5,1.0,2.0,2.0,1.0,80,5120,70,480,0.75,70,1000000,1.3,70,Froslass,80,70,110,ice,ghost,26.6,0
478,0.5,2.0,1.0,0.5,1.0,0.0,1.0,0.5,2.0,1.0,2.0,1.0,0.0,0.5,1.0,1.0,0.5,1.0,65,5120,70,520,0.45,107,1000000,0.3,50,Rotom,105,107,86,electric,ghost,0.3,0
479,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,75,20480,140,580,0.03,130,1250000,0.3,75,Uxie,75,130,95,psychic,none,0.3,1
480,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,105,20480,140,580,0.03,105,1250000,0.3,80,Mesprit,105,105,80,psychic,none,0.3,1
481,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,125,20480,140,580,0.03,70,1250000,0.3,75,Azelf,125,70,115,psychic,none,0.3,1
482,0.5,1.0,1.0,0.5,1.0,2.0,1.0,0.5,1.0,0.25,2.0,1.0,0.5,0.0,0.5,0.5,0.5,0.5,120,30720,0,680,0.03,120,1250000,5.4,100,Dialga,150,100,90,steel,dragon,683.0,1
483,1.0,1.0,2.0,1.0,2.0,1.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.25,120,30720,0,680,0.03,100,1250000,4.2,90,Palkia,150,120,100,water,dragon,336.0,1
484,0.25,1.0,0.5,1.0,0.25,2.0,1.0,0.5,1.0,0.25,4.0,0.25,0.5,0.0,0.5,1.0,0.25,2.0,90,2560,100,600,0.03,106,1250000,1.7,91,Heatran,130,106,77,fire,steel,430.0,1
485,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,160,30720,0,670,0.03,110,1250000,3.7,110,Regigigas,80,110,100,normal,none,420.0,1
486,0.5,2.0,2.0,0.5,2.0,0.0,0.5,1.0,2.0,0.5,1.0,2.0,0.0,0.5,1.0,1.0,1.0,0.5,120,30720,0,680,0.03,100,1250000,4.5,150,Giratina,120,100,90,ghost,dragon,750.0,1
487,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,70,30720,100,600,0.03,120,1250000,1.5,120,Cresselia,75,130,85,psychic,none,85.6,1
488,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,80,10240,70,480,0.3,80,1250000,0.4,80,Phione,80,80,80,water,none,3.1,0
489,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,100,2560,70,600,0.03,100,1250000,0.3,100,Manaphy,100,100,100,water,none,1.4,1
490,2.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,90,30720,0,600,0.03,90,1250000,1.5,70,Darkrai,135,90,125,dark,none,50.5,1
491,2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,103,30720,100,600,0.45,75,1059860,0.2,100,Shaymin,120,75,127,grass,grass,2.1,1
492,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,120,30720,0,720,0.03,120,1250000,3.2,120,Arceus,120,120,120,normal,none,320.0,1
493,1.0,2.0,1.0,1.0,0.5,0.5,0.5,1.0,2.0,0.5,2.0,0.5,1.0,1.0,0.5,2.0,0.5,2.0,100,30720,100,600,0.03,100,1250000,0.4,100,Victini,100,100,100,psychic,fire,4.0,1
494,2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,45,5120,70,308,0.45,55,1059860,0.6,45,Snivy,45,55,63,grass,none,8.1,0
495,2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,60,5120,70,413,0.45,75,1059860,0.8,60,Servine,60,75,83,grass,none,16.0,0
496,2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,75,5120,70,528,0.45,95,1059860,3.3,75,Serperior,75,95,113,grass,none,63.0,0
497,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,63,5120,70,308,0.45,45,1059860,0.5,65,Tepig,45,45,45,fire,none,9.9,0
498,0.25,0.5,1.0,1.0,1.0,1.0,0.5,2.0,1.0,0.5,2.0,0.5,1.0,1.0,2.0,1.0,0.5,2.0,93,5120,70,418,0.45,55,1059860,1.0,90,Pignite,70,55,55,fire,fighting,55.5,0
499,0.25,0.5,1.0,1.0,1.0,1.0,0.5,2.0,1.0,0.5,2.0,0.5,1.0,1.0,2.0,1.0,0.5,2.0,123,5120,70,528,0.45,65,1059860,1.6,110,Emboar,100,65,65,fire,fighting,150.0,0
500,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,55,5120,70,308,0.45,45,1059860,0.5,55,Oshawott,63,45,45,water,none,5.9,0
501,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,75,5120,70,413,0.45,60,1059860,0.8,75,Dewott,83,60,60,water,none,24.5,0
502,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,100,5120,70,528,0.45,85,1059860,1.5,95,Samurott,108,70,70,water,none,94.6,0
503,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,55,3840,70,255,2.55,39,1000000,0.5,45,Patrat,35,39,42,normal,none,11.6,0
504,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,85,5120,70,420,2.55,69,1000000,1.1,60,Watchog,60,69,77,normal,none,27.0,0
505,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,60,3840,70,275,2.55,45,1059860,0.4,45,Lillipup,25,45,55,normal,none,4.1,0
506,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,80,3840,70,370,1.2,65,1059860,0.9,65,Herdier,35,65,60,normal,none,14.7,0
507,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,110,3840,70,500,0.45,90,1059860,1.2,85,Stoutland,45,90,80,normal,none,61.0,0
508,2.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,50,5120,70,281,2.55,37,1000000,0.4,41,Purrloin,50,37,66,dark,none,10.1,0
509,2.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,88,5120,70,446,0.9,50,1000000,1.1,64,Liepard,88,50,106,dark,none,37.5,0
510,2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,53,5120,70,316,1.9,48,1000000,0.6,50,Pansage,53,48,64,grass,none,10.5,0
511,2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,98,5120,70,498,0.75,63,1000000,1.1,75,Simisage,98,63,101,grass,none,30.5,0
512,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,53,5120,70,316,1.9,48,1000000,0.6,50,Pansear,53,48,64,fire,none,11.0,0
513,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,98,5120,70,498,0.75,63,1000000,1.0,75,Simisear,98,63,101,fire,none,28.0,0
514,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,53,5120,70,316,1.9,48,1000000,0.6,50,Panpour,53,48,64,water,none,13.5,0
515,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,98,5120,70,498,0.75,63,1000000,1.0,75,Simipour,98,63,101,water,none,29.0,0
516,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,25,2560,70,292,1.9,45,800000,0.6,76,Munna,67,55,24,psychic,none,23.3,0
517,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,55,2560,70,487,0.75,85,800000,1.1,116,Musharna,107,95,29,psychic,none,60.5,0
518,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,55,3840,70,264,2.55,50,1059860,0.3,50,Pidove,36,30,43,normal,flying,2.1,0
519,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,77,3840,70,358,1.2,62,1059860,0.6,62,Tranquill,50,42,65,normal,flying,15.0,0
520,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,115,3840,70,488,0.45,80,1059860,1.2,80,Unfezant,65,55,93,normal,flying,29.0,0
521,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,60,5120,70,295,1.9,32,1000000,0.8,45,Blitzle,50,32,76,electric,none,29.8,0
522,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,100,5120,70,497,0.75,63,1000000,1.6,75,Zebstrika,80,63,116,electric,none,79.5,0
523,1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,75,3840,70,280,2.55,85,1059860,0.4,55,Roggenrola,25,25,15,rock,none,18.0,0
524,1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,105,3840,70,390,1.2,105,1059860,0.9,70,Boldore,50,40,20,rock,none,102.0,0
525,1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,135,3840,70,515,0.45,130,1059860,1.7,85,Gigalith,60,80,25,rock,none,260.0,0
526,1.0,2.0,1.0,2.0,1.0,0.25,1.0,1.0,2.0,0.5,0.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,45,3840,70,323,1.9,43,1000000,0.4,65,Woobat,55,43,72,psychic,flying,2.1,0
527,1.0,2.0,1.0,2.0,1.0,0.25,1.0,1.0,2.0,0.5,0.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,57,3840,70,425,0.45,55,1000000,0.9,67,Swoobat,77,55,114,psychic,flying,10.5,0
528,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,85,5120,70,328,1.2,40,1000000,0.3,60,Drilbur,30,45,68,ground,none,8.5,0
529,0.5,1.0,0.5,0.0,0.5,2.0,2.0,0.5,1.0,1.0,2.0,1.0,0.5,0.0,0.5,0.25,0.5,2.0,135,5120,70,508,0.6,60,1000000,0.7,110,Excadrill,50,65,88,ground,steel,40.4,0
530,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,60,5120,70,545,2.55,126,800000,1.1,103,Audino,80,126,50,normal,none,31.0,0
531,0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,80,5120,70,305,1.8,55,1059860,0.6,75,Timburr,25,35,35,fighting,none,12.5,0
532,0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,105,5120,70,405,0.9,85,1059860,1.2,85,Gurdurr,40,50,40,fighting,none,40.0,0
533,0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,140,5120,70,505,0.45,95,1059860,1.4,105,Conkeldurr,55,65,45,fighting,none,87.0,0
534,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,50,5120,70,294,2.55,40,1059860,0.5,50,Tympole,50,40,64,water,none,4.5,0
535,1.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,1.0,4.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,1.0,65,5120,70,384,1.2,55,1059860,0.8,75,Palpitoad,65,55,69,water,ground,17.0,0
536,1.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,1.0,4.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,1.0,95,5120,70,509,0.45,75,1059860,1.5,105,Seismitoad,85,75,74,water,ground,62.0,0
537,0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,100,5120,70,465,0.45,85,1000000,1.3,120,Throh,30,85,45,fighting,none,55.5,0
538,0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,125,5120,70,465,0.45,75,1000000,1.4,75,Sawk,30,75,85,fighting,none,51.0,0
539,2.0,1.0,1.0,0.5,1.0,0.5,4.0,4.0,1.0,0.25,0.25,2.0,1.0,2.0,1.0,2.0,1.0,0.5,53,3840,70,310,2.55,70,1059860,0.3,45,Sewaddle,40,60,42,bug,grass,2.5,0
540,2.0,1.0,1.0,0.5,1.0,0.5,4.0,4.0,1.0,0.25,0.25,2.0,1.0,2.0,1.0,2.0,1.0,0.5,63,3840,70,380,1.2,90,1059860,0.5,55,Swadloon,50,80,42,bug,grass,7.3,0
541,2.0,1.0,1.0,0.5,1.0,0.5,4.0,4.0,1.0,0.25,0.25,2.0,1.0,2.0,1.0,2.0,1.0,0.5,103,3840,70,500,0.45,80,1059860,1.2,75,Leavanny,70,80,92,bug,grass,20.5,0
542,0.5,1.0,1.0,1.0,0.5,0.25,2.0,2.0,1.0,0.25,1.0,1.0,1.0,0.5,2.0,2.0,1.0,1.0,45,3840,70,260,2.55,59,1059860,0.4,30,Venipede,30,39,57,bug,poison,5.3,0
543,0.5,1.0,1.0,1.0,0.5,0.25,2.0,2.0,1.0,0.25,1.0,1.0,1.0,0.5,2.0,2.0,1.0,1.0,55,3840,70,360,1.2,99,1059860,1.2,40,Whirlipede,40,79,47,bug,poison,58.5,0
544,0.5,1.0,1.0,1.0,0.5,0.25,2.0,2.0,1.0,0.25,1.0,1.0,1.0,0.5,2.0,2.0,1.0,1.0,100,5120,70,485,0.45,89,1059860,2.5,60,Scolipede,55,69,112,bug,poison,200.5,0
545,1.0,0.5,0.0,0.5,1.0,0.5,2.0,2.0,1.0,0.5,0.5,2.0,1.0,4.0,1.0,1.0,2.0,0.5,27,5120,70,280,1.9,60,1000000,0.3,40,Cottonee,37,50,66,grass,fairy,0.6,0
546,1.0,0.5,0.0,0.5,1.0,0.5,2.0,2.0,1.0,0.5,0.5,2.0,1.0,4.0,1.0,1.0,2.0,0.5,67,5120,70,480,0.75,85,1000000,0.7,60,Whimsicott,77,75,116,grass,fairy,6.6,0
547,2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,35,5120,70,280,1.9,50,1000000,0.5,45,Petilil,70,50,30,grass,none,6.6,0
548,2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,60,5120,70,480,0.75,75,1000000,1.1,70,Lilligant,110,75,90,grass,none,16.3,0
549,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,92,10240,70,460,0.25,65,1000000,1.0,70,Basculin,80,55,98,water,none,18.0,0
550,2.0,0.5,1.0,0.0,2.0,2.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,0.5,0.0,0.5,1.0,2.0,72,5120,70,292,1.8,35,1059860,0.7,50,Sandile,35,35,65,ground,dark,15.2,0
551,2.0,0.5,1.0,0.0,2.0,2.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,0.5,0.0,0.5,1.0,2.0,82,5120,70,351,0.9,45,1059860,1.0,60,Krokorok,45,45,74,ground,dark,33.4,0
552,2.0,0.5,1.0,0.0,2.0,2.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,0.5,0.0,0.5,1.0,2.0,117,5120,70,519,0.45,80,1059860,1.5,95,Krookodile,65,70,92,ground,dark,96.3,0
553,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,90,5120,70,315,1.2,45,1059860,0.6,70,Darumaka,15,45,50,fire,none,37.5,0
554,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,30,5120,70,540,0.6,105,1059860,1.3,105,Darmanitan,140,105,55,fire,fire,92.9,0
555,2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,86,5120,70,461,2.55,67,1000000,1.0,75,Maractus,106,67,60,grass,none,28.0,0
556,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,2.0,2.0,2.0,65,5120,70,325,1.9,85,1000000,0.3,50,Dwebble,35,35,55,bug,rock,14.5,0
557,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,2.0,2.0,2.0,105,5120,70,485,0.75,125,1000000,1.4,70,Crustle,65,75,45,bug,rock,200.0,0
558,1.0,0.25,1.0,1.0,4.0,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,75,3840,35,348,1.8,70,1000000,0.6,50,Scraggy,35,70,48,dark,fighting,11.8,0
559,1.0,0.25,1.0,1.0,4.0,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,90,3840,70,488,0.9,115,1000000,1.1,65,Scrafty,45,115,58,dark,fighting,30.0,0
560,1.0,2.0,1.0,2.0,1.0,0.25,1.0,1.0,2.0,0.5,0.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,58,5120,70,490,0.45,80,1000000,1.4,72,Sigilyph,103,80,97,psychic,flying,14.0,0
561,0.5,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,30,6400,70,303,1.9,85,1000000,0.5,38,Yamask,55,65,30,ghost,none,1.5,0
562,0.5,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,50,6400,70,483,0.9,145,1000000,1.7,58,Cofagrigus,95,105,30,ghost,none,76.5,0
