against_bug,against_dark,against_dragon,against_electric,against_fairy,against_fight,against_fire,against_flying,against_ghost,against_grass,against_ground,against_ice,against_normal,against_poison,against_psychic,against_rock,against_steel,against_water,attack,base_happiness,base_total,defense,height_m,hp,name,sp_attack,sp_defense,speed,type1,type2,weight_kg,is_legendary,capture_rate_bin,experience_growth_bin
0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,70,70,285,40,0.7,40,Riolu,35,40,60,fighting,none,20.2,0,0.5-1,Below 1.1M
0.25,0.5,0.5,1.0,1.0,2.0,2.0,1.0,1.0,0.5,2.0,0.5,0.5,0.0,1.0,0.25,0.5,1.0,145,70,625,88,1.2,70,Lucario,140,70,112,fighting,steel,54.0,0,0-0.5,Below 1.1M
1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,72,70,330,78,0.8,68,Hippopotas,38,42,32,ground,none,49.5,0,1-1.5,Above 1.1M
1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,112,70,525,118,2.0,108,Hippowdon,68,72,47,ground,none,300.0,0,0.5-1,Above 1.1M
0.5,1.0,1.0,1.0,0.5,0.25,2.0,2.0,1.0,0.25,1.0,1.0,1.0,0.5,2.0,2.0,1.0,1.0,50,70,330,90,0.8,40,Skorupi,30,55,65,poison,bug,12.0,0,1-1.5,Above 1.1M
1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,2.0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,90,70,500,110,1.3,70,Drapion,60,75,95,poison,dark,61.5,0,0-0.5,Above 1.1M
0.25,0.5,1.0,1.0,1.0,0.5,1.0,2.0,1.0,0.5,2.0,1.0,1.0,0.5,4.0,0.5,1.0,1.0,61,100,300,40,0.7,48,Croagunk,61,40,50,poison,fighting,23.0,0,1-1.5,Below 1.1M
0.25,0.5,1.0,1.0,1.0,0.5,1.0,2.0,1.0,0.5,2.0,1.0,1.0,0.5,4.0,0.5,1.0,1.0,106,70,490,65,1.3,83,Toxicroak,86,65,85,poison,fighting,44.4,0,0.5-1,Below 1.1M
2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,100,70,454,72,1.4,74,Carnivine,90,72,46,grass,none,27.0,0,1.5-2.0,Above 1.1M
1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,49,70,330,56,0.4,49,Finneon,49,61,66,water,none,7.0,0,1.5-2.0,Below 1.1M
1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,69,70,460,76,1.2,69,Lumineon,69,86,91,water,none,24.0,0,0.5-1,Below 1.1M
0.5,1.0,1.0,4.0,1.0,0.5,0.5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,20,70,345,50,1.0,45,Mantyke,60,120,50,water,flying,65.0,0,0-0.5,Above 1.1M
2.0,1.0,1.0,0.5,1.0,2.0,4.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,2.0,2.0,0.5,62,70,334,50,1.0,60,Snover,62,60,40,grass,ice,50.5,0,1-1.5,Above 1.1M
2.0,1.0,1.0,0.5,1.0,2.0,4.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,2.0,2.0,0.5,132,70,594,105,2.2,90,Abomasnow,132,105,30,grass,ice,135.5,0,0.5-1,Above 1.1M
2.0,0.5,1.0,1.0,2.0,4.0,2.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.0,2.0,2.0,1.0,120,35,510,65,1.1,70,Weavile,45,85,125,dark,ice,34.0,0,0-0.5,Below 1.1M
0.5,1.0,0.5,0.5,0.5,2.0,2.0,0.25,1.0,0.5,4.0,0.5,0.5,0.0,0.5,0.5,0.25,1.0,70,70,535,115,1.2,70,Magnezone,130,90,60,electric,steel,180.0,0,0-0.5,Below 1.1M
1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,85,70,515,95,1.7,110,Lickilicky,80,95,50,normal,none,140.0,0,0-0.5,Below 1.1M
1.0,1.0,1.0,0.0,1.0,2.0,0.5,0.5,1.0,4.0,2.0,2.0,0.5,0.25,1.0,0.5,2.0,4.0,140,70,535,130,2.4,115,Rhyperior,55,55,40,ground,rock,282.8,0,0-0.5,Above 1.1M
2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,100,70,535,125,2.0,100,Tangrowth,110,50,50,grass,none,128.6,0,0-0.5,Below 1.1M
1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,123,70,540,67,1.8,75,Electivire,95,85,95,electric,none,138.6,0,0-0.5,Below 1.1M
0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,95,70,540,67,1.6,75,Magmortar,125,95,83,fire,none,68.0,0,0-0.5,Below 1.1M
0.25,0.5,0.0,2.0,1.0,0.25,1.0,1.0,1.0,0.5,0.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,50,70,545,95,1.5,85,Togekiss,120,115,80,fairy,flying,38.0,0,0-0.5,Below 1.1M
0.5,1.0,1.0,2.0,1.0,0.25,2.0,2.0,1.0,0.25,0.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,76,70,515,86,1.9,86,Yanmega,116,56,95,bug,flying,51.5,0,0-0.5,Below 1.1M
2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,110,35,525,130,1.0,65,Leafeon,60,65,95,grass,none,25.5,0,0-0.5,Below 1.1M
1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,60,35,525,110,0.8,65,Glaceon,130,95,65,ice,none,25.9,0,0-0.5,Below 1.1M
0.5,1.0,1.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,4.0,1.0,0.5,1.0,1.0,1.0,2.0,95,70,510,125,2.0,75,Gliscor,45,75,95,ground,flying,42.5,0,0-0.5,Below 1.1M
1.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,130,70,530,80,2.5,110,Mamoswine,70,60,80,ice,ground,291.0,0,0-0.5,Above 1.1M
1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,80,70,535,70,0.9,85,Porygon-Z,135,75,90,normal,none,34.0,0,0-0.5,Below 1.1M
1.0,1.0,1.0,1.0,2.0,0.5,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,165,35,618,95,1.6,68,Gallade,65,115,110,psychic,fighting,52.0,0,0-0.5,Above 1.1M
0.5,1.0,0.5,1.0,0.5,4.0,1.0,0.25,1.0,1.0,4.0,0.5,0.25,0.0,0.5,0.5,1.0,2.0,55,70,525,145,1.4,60,Probopass,75,150,40,rock,steel,340.0,0,0.5-1,Below 1.1M
0.5,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,100,35,525,135,2.2,45,Dusknoir,65,135,45,ghost,none,106.6,0,0-0.5,Below 1.1M
0.5,2.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,0.5,0.0,0.5,1.0,2.0,2.0,1.0,80,70,480,70,1.3,70,Froslass,80,70,110,ice,ghost,26.6,0,0.5-1,Below 1.1M
0.5,2.0,1.0,0.5,1.0,0.0,1.0,0.5,2.0,1.0,2.0,1.0,0.0,0.5,1.0,1.0,0.5,1.0,65,70,520,107,0.3,50,Rotom,105,107,86,electric,ghost,0.3,0,0-0.5,Below 1.1M
2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,75,140,580,130,0.3,75,Uxie,75,130,95,psychic,none,0.3,1,0-0.5,Above 1.1M
2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,105,140,580,105,0.3,80,Mesprit,105,105,80,psychic,none,0.3,1,0-0.5,Above 1.1M
2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,125,140,580,70,0.3,75,Azelf,125,70,115,psychic,none,0.3,1,0-0.5,Above 1.1M
0.5,1.0,1.0,0.5,1.0,2.0,1.0,0.5,1.0,0.25,2.0,1.0,0.5,0.0,0.5,0.5,0.5,0.5,120,0,680,120,5.4,100,Dialga,150,100,90,steel,dragon,683.0,1,0-0.5,Above 1.1M
1.0,1.0,2.0,1.0,2.0,1.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.25,120,0,680,100,4.2,90,Palkia,150,120,100,water,dragon,336.0,1,0-0.5,Above 1.1M
0.25,1.0,0.5,1.0,0.25,2.0,1.0,0.5,1.0,0.25,4.0,0.25,0.5,0.0,0.5,1.0,0.25,2.0,90,100,600,106,1.7,91,Heatran,130,106,77,fire,steel,430.0,1,0-0.5,Above 1.1M
1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,160,0,670,110,3.7,110,Regigigas,80,110,100,normal,none,420.0,1,0-0.5,Above 1.1M
0.5,2.0,2.0,0.5,2.0,0.0,0.5,1.0,2.0,0.5,1.0,2.0,0.0,0.5,1.0,1.0,1.0,0.5,120,0,680,100,4.5,150,Giratina,120,100,90,ghost,dragon,750.0,1,0-0.5,Above 1.1M
2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,70,100,600,120,1.5,120,Cresselia,75,130,85,psychic,none,85.6,1,0-0.5,Above 1.1M
1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,80,70,480,80,0.4,80,Phione,80,80,80,water,none,3.1,0,0-0.5,Above 1.1M
1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,100,70,600,100,0.3,100,Manaphy,100,100,100,water,none,1.4,1,0-0.5,Above 1.1M
2.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,90,0,600,90,1.5,70,Darkrai,135,90,125,dark,none,50.5,1,0-0.5,Above 1.1M
2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,103,100,600,75,0.2,100,Shaymin,120,75,127,grass,grass,2.1,1,0-0.5,Below 1.1M
1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,120,0,720,120,3.2,120,Arceus,120,120,120,normal,none,320.0,1,0-0.5,Above 1.1M
1.0,2.0,1.0,1.0,0.5,0.5,0.5,1.0,2.0,0.5,2.0,0.5,1.0,1.0,0.5,2.0,0.5,2.0,100,100,600,100,0.4,100,Victini,100,100,100,psychic,fire,4.0,1,0-0.5,Above 1.1M
2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,45,70,308,55,0.6,45,Snivy,45,55,63,grass,none,8.1,0,0-0.5,Below 1.1M
2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,60,70,413,75,0.8,60,Servine,60,75,83,grass,none,16.0,0,0-0.5,Below 1.1M
2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,75,70,528,95,3.3,75,Serperior,75,95,113,grass,none,63.0,0,0-0.5,Below 1.1M
0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,63,70,308,45,0.5,65,Tepig,45,45,45,fire,none,9.9,0,0-0.5,Below 1.1M
0.25,0.5,1.0,1.0,1.0,1.0,0.5,2.0,1.0,0.5,2.0,0.5,1.0,1.0,2.0,1.0,0.5,2.0,93,70,418,55,1.0,90,Pignite,70,55,55,fire,fighting,55.5,0,0-0.5,Below 1.1M
0.25,0.5,1.0,1.0,1.0,1.0,0.5,2.0,1.0,0.5,2.0,0.5,1.0,1.0,2.0,1.0,0.5,2.0,123,70,528,65,1.6,110,Emboar,100,65,65,fire,fighting,150.0,0,0-0.5,Below 1.1M
1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,55,70,308,45,0.5,55,Oshawott,63,45,45,water,none,5.9,0,0-0.5,Below 1.1M
1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,75,70,413,60,0.8,75,Dewott,83,60,60,water,none,24.5,0,0-0.5,Below 1.1M
1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,100,70,528,85,1.5,95,Samurott,108,70,70,water,none,94.6,0,0-0.5,Below 1.1M
1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,55,70,255,39,0.5,45,Patrat,35,39,42,normal,none,11.6,0,2.5+,Below 1.1M
1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,85,70,420,69,1.1,60,Watchog,60,69,77,normal,none,27.0,0,2.5+,Below 1.1M
1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,60,70,275,45,0.4,45,Lillipup,25,45,55,normal,none,4.1,0,2.5+,Below 1.1M
1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,80,70,370,65,0.9,65,Herdier,35,65,60,normal,none,14.7,0,1-1.5,Below 1.1M
1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,110,70,500,90,1.2,85,Stoutland,45,90,80,normal,none,61.0,0,0-0.5,Below 1.1M
2.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,50,70,281,37,0.4,41,Purrloin,50,37,66,dark,none,10.1,0,2.5+,Below 1.1M
2.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,88,70,446,50,1.1,64,Liepard,88,50,106,dark,none,37.5,0,0.5-1,Below 1.1M
2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,53,70,316,48,0.6,50,Pansage,53,48,64,grass,none,10.5,0,1.5-2.0,Below 1.1M
2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,98,70,498,63,1.1,75,Simisage,98,63,101,grass,none,30.5,0,0.5-1,Below 1.1M
0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,53,70,316,48,0.6,50,Pansear,53,48,64,fire,none,11.0,0,1.5-2.0,Below 1.1M
0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,98,70,498,63,1.0,75,Simisear,98,63,101,fire,none,28.0,0,0.5-1,Below 1.1M
1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,53,70,316,48,0.6,50,Panpour,53,48,64,water,none,13.5,0,1.5-2.0,Below 1.1M
1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,98,70,498,63,1.0,75,Simipour,98,63,101,water,none,29.0,0,0.5-1,Below 1.1M
2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,25,70,292,45,0.6,76,Munna,67,55,24,psychic,none,23.3,0,1.5-2.0,Below 1.1M
2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,55,70,487,85,1.1,116,Musharna,107,95,29,psychic,none,60.5,0,0.5-1,Below 1.1M
0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,55,70,264,50,0.3,50,Pidove,36,30,43,normal,flying,2.1,0,2.5+,Below 1.1M
0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,77,70,358,62,0.6,62,Tranquill,50,42,65,normal,flying,15.0,0,1-1.5,Below 1.1M
0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,115,70,488,80,1.2,80,Unfezant,65,55,93,normal,flying,29.0,0,0-0.5,Below 1.1M
1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,60,70,295,32,0.8,45,Blitzle,50,32,76,electric,none,29.8,0,1.5-2.0,Below 1.1M
1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,100,70,497,63,1.6,75,Zebstrika,80,63,116,electric,none,79.5,0,0.5-1,Below 1.1M
1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,75,70,280,85,0.4,55,Roggenrola,25,25,15,rock,none,18.0,0,2.5+,Below 1.1M
1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,105,70,390,105,0.9,70,Boldore,50,40,20,rock,none,102.0,0,1-1.5,Below 1.1M
1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,135,70,515,130,1.7,85,Gigalith,60,80,25,rock,none,260.0,0,0-0.5,Below 1.1M
1.0,2.0,1.0,2.0,1.0,0.25,1.0,1.0,2.0,0.5,0.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,45,70,323,43,0.4,65,Woobat,55,43,72,psychic,flying,2.1,0,1.5-2.0,Below 1.1M
1.0,2.0,1.0,2.0,1.0,0.25,1.0,1.0,2.0,0.5,0.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,57,70,425,55,0.9,67,Swoobat,77,55,114,psychic,flying,10.5,0,0-0.5,Below 1.1M
1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,85,70,328,40,0.3,60,Drilbur,30,45,68,ground,none,8.5,0,1-1.5,Below 1.1M
0.5,1.0,0.5,0.0,0.5,2.0,2.0,0.5,1.0,1.0,2.0,1.0,0.5,0.0,0.5,0.25,0.5,2.0,135,70,508,60,0.7,110,Excadrill,50,65,88,ground,steel,40.4,0,0.5-1,Below 1.1M
1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,60,70,545,126,1.1,103,Audino,80,126,50,normal,none,31.0,0,2.5+,Below 1.1M
0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,80,70,305,55,0.6,75,Timburr,25,35,35,fighting,none,12.5,0,1.5-2.0,Below 1.1M
0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,105,70,405,85,1.2,85,Gurdurr,40,50,40,fighting,none,40.0,0,0.5-1,Below 1.1M
0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,140,70,505,95,1.4,105,Conkeldurr,55,65,45,fighting,none,87.0,0,0-0.5,Below 1.1M
1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,50,70,294,40,0.5,50,Tympole,50,40,64,water,none,4.5,0,2.5+,Below 1.1M
1.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,1.0,4.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,1.0,65,70,384,55,0.8,75,Palpitoad,65,55,69,water,ground,17.0,0,1-1.5,Below 1.1M
1.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,1.0,4.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,1.0,95,70,509,75,1.5,105,Seismitoad,85,75,74,water,ground,62.0,0,0-0.5,Below 1.1M
0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,100,70,465,85,1.3,120,Throh,30,85,45,fighting,none,55.5,0,0-0.5,Below 1.1M
0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,125,70,465,75,1.4,75,Sawk,30,75,85,fighting,none,51.0,0,0-0.5,Below 1.1M
2.0,1.0,1.0,0.5,1.0,0.5,4.0,4.0,1.0,0.25,0.25,2.0,1.0,2.0,1.0,2.0,1.0,0.5,53,70,310,70,0.3,45,Sewaddle,40,60,42,bug,grass,2.5,0,2.5+,Below 1.1M
2.0,1.0,1.0,0.5,1.0,0.5,4.0,4.0,1.0,0.25,0.25,2.0,1.0,2.0,1.0,2.0,1.0,0.5,63,70,380,90,0.5,55,Swadloon,50,80,42,bug,grass,7.3,0,1-1.5,Below 1.1M
2.0,1.0,1.0,0.5,1.0,0.5,4.0,4.0,1.0,0.25,0.25,2.0,1.0,2.0,1.0,2.0,1.0,0.5,103,70,500,80,1.2,75,Leavanny,70,80,92,bug,grass,20.5,0,0-0.5,Below 1.1M
0.5,1.0,1.0,1.0,0.5,0.25,2.0,2.0,1.0,0.25,1.0,1.0,1.0,0.5,2.0,2.0,1.0,1.0,45,70,260,59,0.4,30,Venipede,30,39,57,bug,poison,5.3,0,2.5+,Below 1.1M
0.5,1.0,1.0,1.0,0.5,0.25,2.0,2.0,1.0,0.25,1.0,1.0,1.0,0.5,2.0,2.0,1.0,1.0,55,70,360,99,1.2,40,Whirlipede,40,79,47,bug,poison,58.5,0,1-1.5,Below 1.1M
0.5,1.0,1.0,1.0,0.5,0.25,2.0,2.0,1.0,0.25,1.0,1.0,1.0,0.5,2.0,2.0,1.0,1.0,100,70,485,89,2.5,60,Scolipede,55,69,112,bug,poison,200.5,0,0-0.5,Below 1.1M
1.0,0.5,0.0,0.5,1.0,0.5,2.0,2.0,1.0,0.5,0.5,2.0,1.0,4.0,1.0,1.0,2.0,0.5,27,70,280,60,0.3,40,Cottonee,37,50,66,grass,fairy,0.6,0,1.5-2.0,Below 1.1M
1.0,0.5,0.0,0.5,1.0,0.5,2.0,2.0,1.0,0.5,0.5,2.0,1.0,4.0,1.0,1.0,2.0,0.5,67,70,480,85,0.7,60,Whimsicott,77,75,116,grass,fairy,6.6,0,0.5-1,Below 1.1M
2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,35,70,280,50,0.5,45,Petilil,70,50,30,grass,none,6.6,0,1.5-2.0,Below 1.1M
2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,60,70,480,75,1.1,70,Lilligant,110,75,90,grass,none,16.3,0,0.5-1,Below 1.1M
1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,92,70,460,65,1.0,70,Basculin,80,55,98,water,none,18.0,0,0-0.5,Below 1.1M
2.0,0.5,1.0,0.0,2.0,2.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,0.5,0.0,0.5,1.0,2.0,72,70,292,35,0.7,50,Sandile,35,35,65,ground,dark,15.2,0,1.5-2.0,Below 1.1M
2.0,0.5,1.0,0.0,2.0,2.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,0.5,0.0,0.5,1.0,2.0,82,70,351,45,1.0,60,Krokorok,45,45,74,ground,dark,33.4,0,0.5-1,Below 1.1M
2.0,0.5,1.0,0.0,2.0,2.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,0.5,0.0,0.5,1.0,2.0,117,70,519,80,1.5,95,Krookodile,65,70,92,ground,dark,96.3,0,0-0.5,Below 1.1M
0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,90,70,315,45,0.6,70,Darumaka,15,45,50,fire,none,37.5,0,1-1.5,Below 1.1M
0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,30,70,540,105,1.3,105,Darmanitan,140,105,55,fire,fire,92.9,0,0.5-1,Below 1.1M
2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,86,70,461,67,1.0,75,Maractus,106,67,60,grass,none,28.0,0,2.5+,Below 1.1M
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,2.0,2.0,2.0,65,70,325,85,0.3,50,Dwebble,35,35,55,bug,rock,14.5,0,1.5-2.0,Below 1.1M
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,2.0,2.0,2.0,105,70,485,125,1.4,70,Crustle,65,75,45,bug,rock,200.0,0,0.5-1,Below 1.1M
